VisitorID;Proj_Group;Proj_Segment;Proj_Type;Visitor_Group;Visitor_Gender;Question_Age;Question_Budget;Question_HHIncome;Question_InstallmentMonthly;Question_MarriageStatus;Question_Nationality;Question_Occupation;Question_P_Income;Question_TimeToMoveIn;Target
64452;Major;C;Premium Units;Major;F;;;;;;;;;;1
116430;Outer;B;Premium Units;;F;< 25;;;;Single;Non-India;Other(Please specify);;;0
103539;Major;B;Standard Units;;M;36 - 40;4,5;302216;36781;Married with Children;;Business Owner;;;0
87855;Urban;B;Premium Units;;M;25 - 30;5,5;;;Single;India;Business Employee;;;0
7574;Outer;C;Standard Units;Outer;F;31 - 35;5;319629;41684;Single;;Business Owner;300000;4,5;0
88675;Major;B;Standard Units;;F;41 - 45;13,5;514168;56213;Married with Children;;Business Owner;;;0
34863;Outer;D;Standard Units;Outer;M;25 - 30;5,5;188441;;Single;;Business Employee;185000;;1
33503;Other;D;Premium Units;Major;F;31 - 35;4,5;202221;22945;Single;;Business Employee;75000;;0
17561;Outer;B;Standard Units;;F;36 - 40;5,5;190064;;Single;;Business Owner;120000;;0
12957;Major;D;Premium Units;;F;;;;;;;;;;0
38933;Urban;C;Standard Units;Other;F;25 - 30;9,5;644255;;Single;;Business Owner;;;0
18286;Urban;B;Standard Units;Outer;M;51 +;10,5;123217;;Single;;Civil Servant;105000;;0
96066;Outer;B;Standard Units;Outer;M;41 - 45;24,5;591107;171671;Married with Children;;Business Owner;;;0
98416;Outer;C;Premium Units;;M;25 - 30;3,5;;;Single;India;Business Employee;;;0
114561;Major;C;Premium Units;Major;F;31 - 35;3,5;103969;43297;Single;India;Business Employee;;;0
62848;Outer;B;Premium Units;;F;;4,5;;;Single;;Business Employee;;;0
109900;Urban;D;Standard Units;Major;F;31 - 35;5,5;187975;51882;Single;;Business Employee;;;0
15281;Urban;B;Standard Units;Major;F;31 - 35;14,5;515937;;Single;;Business Owner;300000;;0
91980;Urban;B;Standard Units;Outer;M;31 - 35;10,3;302383;108297;Single;;Business Owner;;;0
20241;Urban;D;Standard Units;;F;31 - 35;4,5;312948;Cash;Single;;Civil Servant;;;0
97243;Major;B;Premium Units;;F;;;;;;;;;;0
56535;Urban;D;Standard Units;Major;F;31 - 35;7;252843;;Married;;Civil Servant;85000;;0
110712;Major;C;Premium Units;Major;M;31 - 35;;512119;;Single;;Business Owner;;;0
31078;Outer;C;Standard Units;Outer;M;< 25;4,5;;;Single;;Business Employee;85000;;0
73183;Major;B;Premium Units;;F;;;;;;;;;;0
69376;Outer;C;Standard Units;Outer;F;31 - 35;5,5;149617;45059;Single;;Business Employee;;;0
22040;Outer;C;Standard Units;Outer;M;51 +;;334511;;Single;;Business Owner;185000;;0
32817;Outer;B;Standard Units;Outer;M;31 - 35;14,5;515115;;Married;;Business Owner;300000;;0
73783;Major;C;Premium Units;Outer;F;31 - 35;7,5;;;;India;;;;0
72672;Urban;B;Premium Units;;F;;3,5;;;;;;;;0
71968;Urban;C;Standard Units;Outer;F;31 - 35;7,5;327899;63396;Single;;Business Employee;;;0
90296;Urban;B;Premium Units;;F;31 - 35;5,5;147519;Cash;Single;India;Business Owner;;;0
60114;Urban;B;Premium Units;;F;;3,5;;;;;;;;0
59560;Major;B;Premium Units;;M;;;;;Single;;;;;0
66774;Major;D;Premium Units;Major;F;;;;;;;;;;1
3042;Outer;A;Standard Units;Outer;F;41 - 45;19,5;599105;169746;Married with Children;;Business Owner;;;0
35727;Outer;B;Premium Units;;F;36 - 40;5,5;189918;39347;Single;;Business Employee;105000;;0
42035;Urban;C;Standard Units;Outer;M;51 +;6,5;232425;36565;Married with Children;India;Civil Servant;;;0
57707;Outer;B;Standard Units;Outer;M;;10,5;;;;;;;;0
81848;Other;C;Premium Units;;M;;;;;;India;;;;0
57556;Outer;B;Standard Units;Outer;M;31 - 35;8,75;295187;51182;Married;;Business Employee;;;0
50498;Outer;D;Premium Units;Outer;F;;;;;;;;;;1
46082;Outer;C;Standard Units;Outer;M;46 - 50;7;232846;;Single;;Civil Servant;105000;;0
19346;Outer;C;Standard Units;Outer;F;36 - 40;7;;;Single;;Business Owner;160000;;0
105718;Outer;B;Premium Units;;M;31 - 35;5,5;327439;Cash;Single;India;Business Employee;;;0
34632;Outer;C;Standard Units;Outer;F;51 +;4,5;155407;;Married with Children;;Business Owner;75000;;0
47048;Outer;B;Standard Units;Central;F;31 - 35;10,5;236502;;Married;;Business Owner;85000;;0
100531;Major;B;Premium Units;;F;;3,5;233537;;;India;Other(Please specify);;;0
7023;Outer;B;Standard Units;Central;M;31 - 35;9,5;466117;;Single;;Business Employee;225000;;0
42776;Urban;D;Standard Units;Major;F;41 - 45;4,5;165638;51611;Married with Children;;Business Employee;;;0
84813;Major;B;Standard Units;Major;M;25 - 30;7,5;101430;45843;Married;;Business Owner;;;0
19430;Outer;C;Standard Units;Outer;M;31 - 35;5,5;274679;;Married;;Business Owner;120000;;0
95651;Urban;D;Standard Units;Other;F;31 - 35;4,5;67448;26907;Single;;Business Owner;;;0
101724;Urban;C;Standard Units;;F;25 - 30;3,5;184472;42191;Single;India;Business Owner;;;0
90287;Urban;B;Standard Units;Central;F;41 - 45;8,75;240066;;Married;;Civil Servant;;;0
102984;Urban;B;Premium Units;Major;F;31 - 35;3,5;58321;37052;Single;India;Other(Please specify);;;0
18656;Outer;B;Standard Units;Central;F;31 - 35;4,5;155381;;Single;;Business Owner;105000;;0
84103;Urban;D;Premium Units;;F;;;;;;;;;;0
77009;Major;C;Premium Units;;M;;;;;;;;;;0
108685;Major;D;Premium Units;;M;;;;;;;;;;0
51591;Outer;C;Standard Units;;F;41 - 45;8;512561;;Married;;Business Owner;;;0
17113;Outer;C;Standard Units;Outer;F;46 - 50;4,5;217262;;Married with Children;;Civil Servant;105000;;0
9009;Urban;A;Standard Units;;F;36 - 40;36;548492;154585;Single;;;;;0
33634;Outer;B;Standard Units;;M;41 - 45;5,5;297510;;Married with Children;;;120000;;0
43270;Outer;B;Standard Units;Outer;F;41 - 45;5,5;368566;;Single;;Business Owner;160000;;0
99675;Urban;B;Premium Units;;F;;2,5;211190;25339;Single;India;Business Employee;;;0
56422;Outer;A;Standard Units;;M;41 - 45;13,5;440853;;Married with Children;;Business Employee;160000;;0
90022;Outer;A;Standard Units;;F;36 - 40;13,5;416697;119108;Single;;Business Owner;;;0
53787;Outer;C;Standard Units;Central;F;25 - 30;9,5;;;Single;;Business Employee;;;0
2750;Urban;B;Standard Units;;F;41 - 45;13,5;276036;77000;;;;160000;4,5;0
55552;Outer;D;Standard Units;Outer;F;36 - 40;5,5;;;Single;;Civil Servant;95000;;0
68093;Urban;A;Standard Units;;M;46 - 50;;558834;;Married;;;;;0
90402;Outer;B;Standard Units;;F;36 - 40;8,5;241432;51258;Single;;Business Employee;;;0
36454;Outer;B;Standard Units;Major;F;25 - 30;7,5;291859;85381;Single;;Business Employee;;;0
115017;Major;B;Standard Units;;F;25 - 30;3,5;165888;31015;Single;;Business Owner;;;0
43769;Outer;B;Standard Units;Outer;F;31 - 35;7;344587;;Single;;Business Owner;160000;;0
76251;Major;B;Premium Units;;F;;;;;;;;;;0
52259;Urban;D;Standard Units;Major;F;36 - 40;6,5;436738;;Married with Children;;Business Owner;300000;;0
89179;Outer;D;Standard Units;;M;36 - 40;5,5;130158;35040;Married with Children;;Business Employee;;;0
51777;Outer;B;Standard Units;Outer;;41 - 45;9,5;212179;;Married with Children;;Civil Servant;85000;;0
3863;Outer;B;Standard Units;Outer;M;31 - 35;7,5;264161;68946;Married with Children;;Business Owner;;;0
113385;Major;C;Premium Units;;M;;;;;;;;;;0
105366;Urban;C;Standard Units;;M;36 - 40;6,5;170275;44278;Single;;Business Owner;;;0
30471;Outer;B;Standard Units;Outer;F;31 - 35;8;411285;;Married;;Civil Servant;105000;;0
87864;Major;B;Standard Units;Major;M;36 - 40;6,5;365332;83253;Married with Children;;Business Owner;;;0
110067;Major;D;Premium Units;;M;;;;;;;;;;0
117744;Outer;B;Standard Units;Outer;M;51 +;8,5;200636;Cash;Single;India;Civil Servant;;;1
37462;Outer;B;Standard Units;Outer;F;25 - 30;8;;;Single;;;;;0
117880;Urban;D;Standard Units;;M;31 - 35;5,5;206872;39381;Single;India;Business Employee;;;0
71721;Other;B;Premium Units;;F;41 - 45;7,5;108179;40094;Married;India;Other(Please specify);;;0
117808;Urban;D;Standard Units;;M;31 - 35;5,5;407879;41166;Single;;Business Employee;;;0
27773;Outer;B;Standard Units;Outer;M;31 - 35;9,5;364432;;Single;;Business Owner;140000;;0
87167;Other;C;Premium Units;;M;36 - 40;3,5;;;;Non-India;;;;0
70907;Major;D;Premium Units;;F;;;;;;;;;;0
87998;Outer;B;Standard Units;Central;M;36 - 40;8,75;503078;59738;Married with Children;;Business Employee;;;0
2052;Urban;B;Standard Units;;F;31 - 35;;;;Married;;Business Employee;;;0
74069;Major;D;Premium Units;Other;M;31 - 35;2,5;164552;32212;Single;;Business Employee;;;1
42101;Urban;C;Standard Units;Major;F;25 - 30;4,5;182384;;Single;;Civil Servant;85000;;0
101451;Major;B;Standard Units;;M;;;;;Married with Children;;;;;0
26384;Outer;B;Standard Units;Outer;M;31 - 35;5,5;267788;;Married with Children;;Business Owner;120000;;0
29142;Outer;C;Standard Units;Outer;M;31 - 35;7;209734;;Single;;Business Employee;95000;;0
29262;Outer;B;Standard Units;Outer;F;46 - 50;5,5;327837;;Married;;Business Owner;160000;;0
95657;Outer;B;Standard Units;Outer;F;51 +;14,5;296023;;Married with Children;;Business Owner;;;0
41510;Outer;B;Standard Units;Outer;F;41 - 45;4,5;310825;;Married;;Business Owner;120000;;0
86721;Major;B;Standard Units;;F;;;;;;;;;;0
41826;Major;C;Standard Units;Major;F;25 - 30;4,5;359481;;Single;;Civil Servant;120000;;0
72669;Urban;D;Premium Units;;M;;;;;;;;;;0
78368;Major;B;Standard Units;;F;;;;;;;;;;0
79002;Outer;B;Standard Units;;M;< 25;7,5;225965;43961;Single;;Business Employee;;;0
19654;Outer;B;Standard Units;Outer;F;36 - 40;4,5;286629;;Single;;Business Owner;75000;;0
89488;Urban;D;Premium Units;Outer;F;36 - 40;2,5;92120;;Single;India;Business Employee;;;0
104158;Major;C;Premium Units;Major;F;46 - 50;3,5;;;Married with Children;India;Business Owner;;;0
107606;Major;B;Standard Units;;F;25 - 30;10,5;;;Married;;Business Owner;;;0
48054;Outer;D;Premium Units;Outer;F;;;;;;;;;;1
40650;Outer;C;Standard Units;;F;31 - 35;5,5;218756;;Married with Children;;Business Owner;140000;;0
78704;Major;B;Standard Units;;M;;;;;;;;;;0
61497;Outer;A;Standard Units;Outer;M;25 - 30;9,5;362202;;Married with Children;;Business Employee;160000;;0
69326;Other;D;Premium Units;;F;31 - 35;2,5;172794;25958;Married;India;Business Owner;;;0
46195;Outer;B;Standard Units;;F;31 - 35;7;442143;;Single;;Business Owner;160000;;0
2679;Outer;C;Standard Units;Outer;F;36 - 40;5,5;269637;;Single;;Business Owner;225000;;0
58026;Outer;A;Standard Units;Outer;F;25 - 30;17;573815;;Single;;Business Owner;300000;;0
94275;Urban;D;Standard Units;Major;F;51 +;5,5;141227;51291;Married with Children;;Civil Servant;;;0
96774;Other;B;Premium Units;;M;31 - 35;7,5;;;Single;Non-India;;;;0
11996;Outer;C;Premium Units;Outer;M;< 25;2,5;74650;18651;Single;;Civil Servant;;;0
110150;Outer;C;Standard Units;Outer;F;25 - 30;5,5;190712;46207;Married;India;Business Owner;;;0
75062;Major;C;Premium Units;;M;;;;;;;;;;0
60210;Outer;B;Premium Units;;F;31 - 35;4,5;512775;37438;Single;;Business Employee;85000;;0
115559;Urban;D;Standard Units;Major;M;31 - 35;4,5;194637;34320;Single;India;Business Employee;;;1
39790;Outer;B;Standard Units;Outer;F;31 - 35;10,5;288252;;Married;;Civil Servant;185000;;0
4549;Outer;A;Standard Units;Outer;M;36 - 40;24,5;529766;57102;Married with Children;;Business Owner;;;0
81218;Urban;D;Standard Units;Major;M;31 - 35;6,5;188167;35378;Single;;Other(Please specify);;;1
84087;Other;B;Premium Units;;M;31 - 35;6,5;;;;India;;;;0
90952;Outer;B;Standard Units;Outer;F;46 - 50;6,5;377066;61369;Single;;Business Owner;;;1
112413;Urban;C;Standard Units;Major;F;36 - 40;6,5;165196;75690;Married with Children;;Business Employee;;;0
85861;Outer;D;Standard Units;Outer;F;36 - 40;9,75;203409;;Married;;Business Owner;;;0
69063;Outer;A;Standard Units;Outer;M;46 - 50;18,5;319142;;Single;;Civil Servant;;;0
52526;Outer;D;Standard Units;Outer;;31 - 35;8;111610;;Married;;Business Employee;105000;;0
65344;Outer;D;Standard Units;;M;31 - 35;4,5;128926;;Single;;Business Employee;140000;;0
115844;Outer;C;Premium Units;;F;31 - 35;4,5;139333;40642;Single;India;Business Employee;;;0
64973;Outer;C;Standard Units;Outer;F;51 +;5,5;447447;;Married with Children;;Business Owner;185000;;0
11053;Outer;B;Premium Units;Central;M;31 - 35;5;258274;49730;Single;;Business Employee;95000;24;0
58841;Urban;D;Standard Units;Outer;M;36 - 40;5,5;295492;;Single;;Civil Servant;95000;;0
36626;Urban;C;Standard Units;Major;F;41 - 45;5,5;400650;;Married with Children;;Business Owner;;;0
80058;Major;B;Standard Units;Major;F;41 - 45;9,75;520043;50671;Married with Children;;Business Owner;;;0
59243;Outer;B;Standard Units;Outer;F;25 - 30;6,5;316899;;Married;;Business Employee;75000;;0
14523;Outer;B;Standard Units;;F;31 - 35;5,5;269706;;Single;;Business Owner;105000;;0
69050;Outer;A;Standard Units;Central;F;31 - 35;19,5;328858;;Married with Children;;Business Owner;;;0
51500;Urban;C;Standard Units;Outer;F;25 - 30;6,5;246786;36455;Married;India;Business Employee;;;0
29808;Outer;B;Standard Units;Major;F;51 +;14,5;398268;58798;Married with Children;;Business Employee;;;0
23143;Outer;C;Standard Units;;F;< 25;4,5;166541;;Single;;Civil Servant;;;0
85907;Major;B;Premium Units;;M;;;;;;;;;;0
111829;Outer;B;Standard Units;;F;36 - 40;19,5;658729;148823;Single;;Business Owner;;;0
88609;Major;B;Standard Units;;F;;;;;;;;;;0
95731;Outer;B;Standard Units;Outer;M;31 - 35;6,5;242050;64370;Single;India;Business Employee;;;0
55980;Urban;B;Standard Units;Outer;M;36 - 40;7;246701;;;;Business Employee;120000;;0
109437;Outer;D;Standard Units;Outer;M;< 25;7,5;126427;Cash;Single;India;Business Employee;;;0
64693;Outer;D;Standard Units;Central;M;< 25;7,5;550948;48084;Single;;Other(Please specify);;;0
33588;Outer;C;Standard Units;Outer;F;25 - 30;3,5;257031;;Married;;Business Owner;95000;;0
22951;Outer;C;Standard Units;Outer;F;31 - 35;4,5;230085;;Married;;Business Employee;95000;;0
59014;Urban;D;Premium Units;Outer;M;;;;;;;;;;1
90059;Urban;D;Standard Units;Major;F;31 - 35;5,5;267345;Cash;Married;;Business Employee;;;0
102680;Major;D;Premium Units;Major;F;25 - 30;;74339;35201;Single;;Business Employee;;;0
99239;Urban;C;Standard Units;Major;F;25 - 30;4,5;213887;18564;Single;India;Business Owner;;;0
77899;Major;B;Standard Units;;M;;;;;;;;;;0
16009;Outer;B;Standard Units;Central;M;31 - 35;4,5;208687;;Married with Children;;Business Owner;85000;;0
89560;Major;B;Standard Units;Major;M;46 - 50;7,5;641833;60958;Married with Children;;Civil Servant;;;0
54923;Outer;B;Standard Units;Outer;M;51 +;13,5;519342;;Married with Children;;Civil Servant;;;0
93552;Outer;C;Standard Units;Outer;M;31 - 35;8,5;269508;60126;Married with Children;;Civil Servant;;;0
65063;Outer;C;Standard Units;Outer;M;;7;;;;;;;;1
96794;Urban;C;Standard Units;;F;51 +;8,5;;;Married with Children;;Civil Servant;;;0
70558;Major;C;Premium Units;;F;;;;;;;;;;0
72212;Major;D;Premium Units;Major;F;;;;;;;;;;0
1681;Major;C;Premium Units;Major;F;51 +;;;;;India;;;;0
15907;Outer;B;Standard Units;Major;F;36 - 40;4,5;205959;;Married with Children;;Business Owner;160000;;0
63421;Urban;D;Standard Units;;F;31 - 35;;233639;39410;Married with Children;;Business Employee;;;0
112465;Outer;B;Standard Units;;F;;9,75;;85058;Married with Children;India;;;;0
78936;Major;D;Premium Units;;F;;;;;;;;;;0
45802;Major;C;Premium Units;Other;F;36 - 40;3,5;194590;33163;Single;;Business Owner;105000;;0
54663;Outer;A;Standard Units;Central;F;25 - 30;18,5;194866;58261;Single;;Business Employee;;;0
83581;Urban;D;Standard Units;Other;F;31 - 35;7,5;651591;35199;Married with Children;;Business Owner;;;0
65850;Urban;D;Standard Units;Major;F;25 - 30;6,5;199856;36574;Single;;Other(Please specify);;;0
37187;Outer;D;Standard Units;Central;M;36 - 40;4,5;119749;30831;Single;India;Business Employee;;;0
35241;Outer;B;Standard Units;;F;41 - 45;5,5;250585;;Single;;Business Employee;120000;;0
54926;Urban;C;Standard Units;Major;M;25 - 30;2,5;158926;;Married with Children;;Business Owner;75000;;0
72984;Outer;B;Standard Units;Central;F;;;;;;;;;;1
111871;Urban;C;Standard Units;Major;F;41 - 45;2,5;146245;44991;Married;India;Business Owner;;;0
100804;Urban;D;Premium Units;Central;M;41 - 45;2,5;268536;Cash;Single;India;Business Employee;;;1
50462;Outer;B;Standard Units;Outer;M;31 - 35;8;146277;;Married with Children;;Business Employee;85000;;0
107932;Outer;B;Standard Units;Outer;M;31 - 35;11,3;258217;46425;Single;;Business Owner;;;0
67268;Urban;B;Standard Units;;F;51 +;14,5;;;Married with Children;;;;;0
92835;Urban;A;Standard Units;;F;36 - 40;28,5;;;Married;;;;;0
60742;Outer;B;Premium Units;;M;;;;;Married with Children;;;;;0
112267;Major;C;Premium Units;;M;;;;;;;;;;0
76996;Major;C;Premium Units;;F;31 - 35;;;;;India;;;;0
98946;Outer;C;Premium Units;Outer;M;36 - 40;2,5;174390;34292;Single;India;Civil Servant;;;0
74337;Major;D;Premium Units;;M;46 - 50;3,5;;;;;;;;0
7779;Outer;C;Standard Units;Outer;M;36 - 40;4,5;131391;41475;;;Business Employee;120000;4,5;0
39087;Other;D;Premium Units;Major;M;46 - 50;2,5;184664;28544;Married with Children;;Business Owner;95000;;0
95849;Urban;D;Standard Units;Central;F;25 - 30;4,5;198028;48888;Single;;Business Employee;;;0
61024;Major;D;Premium Units;Major;F;25 - 30;;;;Single;;;;;0
49228;Other;C;Premium Units;Major;F;;3,5;;;;India;;;;1
90259;Urban;B;Standard Units;Major;M;41 - 45;7,5;327197;;Married;;Business Owner;;;0
13253;Outer;B;Standard Units;Outer;M;31 - 35;3,5;292040;;Single;;Business Owner;105000;;0
64529;Urban;B;Standard Units;Outer;M;41 - 45;10,5;243884;;Single;;Business Employee;140000;;0
28718;Other;D;Premium Units;Outer;F;36 - 40;3,5;260104;35451;Single;;Business Owner;120000;;0
78198;Urban;B;Standard Units;Central;M;25 - 30;11,3;284385;57879;Single;;Business Employee;;;0
116970;Urban;D;Standard Units;;M;31 - 35;6,5;204023;Cash;Single;India;Business Employee;;;0
37857;Outer;C;Standard Units;Central;F;25 - 30;5,5;197396;;Single;;Business Employee;75000;;0
6812;Outer;C;Standard Units;;F;31 - 35;;380161;;Single;;;185000;;0
34780;Outer;D;Standard Units;Outer;F;31 - 35;6,5;180127;;Single;;Business Owner;120000;;0
44045;Outer;B;Standard Units;Major;F;51 +;16;619517;;Married with Children;;Business Employee;;;0
96052;Urban;C;Standard Units;;F;31 - 35;4,5;261066;40284;Single;;Business Owner;;;0
30322;Outer;B;Standard Units;Outer;F;41 - 45;9,5;156327;;Married with Children;;Business Owner;140000;;0
57538;Outer;B;Standard Units;Outer;M;25 - 30;5,5;206444;;Married with Children;;Other(Please specify);75000;;0
45443;Urban;D;Premium Units;Major;F;;;;;;;;;;1
25141;Outer;B;Standard Units;Outer;F;31 - 35;7;;;Single;;Business Employee;;;0
59898;Outer;B;Premium Units;;F;25 - 30;;;;Single;;Business Employee;;;0
56131;Urban;B;Standard Units;;F;36 - 40;10,5;;;Married with Children;;Business Owner;140000;;0
89473;Outer;C;Standard Units;Major;F;46 - 50;8,5;230980;51171;Single;;Business Owner;;;0
2240;Outer;A;Standard Units;Outer;M;36 - 40;17;474940;;Married;;Business Owner;;;0
16571;Outer;C;Standard Units;Outer;F;< 25;3,5;;;Single;;Business Employee;105000;;0
90432;Urban;D;Standard Units;Major;F;25 - 30;5,5;104600;;Single;;Business Employee;;;0
71451;Urban;C;Standard Units;Outer;F;31 - 35;5,5;293371;39212;Married with Children;;Business Owner;;;0
10645;Outer;B;Standard Units;Outer;F;31 - 35;24,5;532500;179393;Single;;Business Owner;;;0
64170;Outer;B;Standard Units;Outer;M;51 +;14,5;278075;;Married with Children;;Business Owner;300000;;0
79074;Urban;B;Premium Units;;M;31 - 35;2,5;241586;40821;;;Business Owner;;;0
21233;Outer;C;Standard Units;Major;F;< 25;3,5;58672;;Single;;Business Owner;75000;;0
71022;Outer;A;Standard Units;Outer;M;41 - 45;13,5;231439;;Married with Children;;Business Owner;;;1
16717;Outer;B;Standard Units;Outer;F;< 25;5,5;205020;;Married;;Business Owner;120000;;1
6427;Urban;B;Standard Units;Major;F;36 - 40;7;276078;;Married with Children;;Business Employee;140000;;0
83832;Outer;B;Standard Units;Outer;F;25 - 30;8,75;212995;89684;Single;;Business Owner;;;0
98503;Outer;C;Premium Units;Central;F;36 - 40;3,5;91980;35270;Married;India;Business Employee;;;0
59013;Urban;D;Premium Units;Outer;F;;4,5;152829;33503;Married with Children;;Business Owner;;;1
73834;Major;C;Premium Units;;F;25 - 30;3,5;;;;India;Civil Servant;;;0
91220;Outer;B;Standard Units;;F;31 - 35;10,3;221262;70003;Single;;Business Employee;;;0
74959;Major;C;Premium Units;;F;;;;;;;;;;0
42715;Outer;D;Standard Units;Outer;F;;;;;;;;;;1
35952;Outer;D;Standard Units;Outer;F;31 - 35;;200596;;Married;;Business Employee;105000;;0
107901;Outer;C;Standard Units;Outer;M;31 - 35;13,5;559212;109666;Married;India;Business Owner;;;0
3148;Outer;C;Standard Units;Major;F;31 - 35;4,5;125078;;Married;;Business Owner;;;0
